Name,Number of Samples,Runtime [s],Time to Best Design [s],Die Area,Design Area,% Area Utilization,Maximum X Coordinate,Total Wire Length,Max Wire Length,Max Wire Location,Mean Wire Length,Median Wire Length,Concentrations,Concentration Error [%],Channel Volume [mL],Required Volume [mL]
salicylic_acid,4,485.8528218269348,485.81718826293945," 0 0 2550 1590
",1172700,36%,1920000," 6836 um.
",11.117910000000002,soln1,6.196265454545454,5.222090000000001,3e-06,2.9021978510183395,0.0014749593599999997,0.0014749593599999997
,,,,,,,,,,,,,0.00015,0.3675052913345838,0.000442487808,0.004916531199999998
,,,,,,,,,,,,,7.5e-05,2.94385246792512,5.8998374399999996e-05,0.03687398399999999
,,,,,,,,,,,,,9.999999999999999e-06,1.4383826725845203,2.9499187199999998e-05,0.07374796799999998
