Name,Number of Samples,Runtime [s],Time to Best Design [s],Die Area,Design Area,% Area Utilization,Maximum X Coordinate,Total Wire Length,Max Wire Length,Max Wire Location,Mean Wire Length,Median Wire Length,Concentrations,Concentration Error [%],Required Volume [mL]
nine_samples,9,1849.8596227169037,1836.1905620098114," 0 0 2550 1590
",388800,12%,3750000," 18051 um.
",15.305909999999995,connect8,6.981976538461538,6.626865000000001,100,15.000620550006213,2.9499187199999998e-05
,,,,,,,,,,,,,100,9.563419895634198,2.9499187199999998e-05
,,,,,,,,,,,,,100,24.38924370389244,2.9499187199999998e-05
,,,,,,,,,,,,,100,3.1453929314539337,2.9499187199999998e-05
,,,,,,,,,,,,,100,17.03227247032273,2.9499187199999998e-05
,,,,,,,,,,,,,100,5.725782957257832,2.9499187199999998e-05
,,,,,,,,,,,,,100,0.9574641095746461,2.9499187199999998e-05
,,,,,,,,,,,,,100,5.558776255587765,2.9499187199999998e-05
,,,,,,,,,,,,,100,3.940703139407035,2.9499187199999998e-05
nine_samples,9,1834.3006913661957,1822.374965429306," 0 0 2550 1590
",406800,13%,2640000," 16640 um.
",15.533909999999999,connect8,6.617969615384614,6.427910000000001,50,0.5698695743013112,5.8998374399999996e-05
,,,,,,,,,,,,,100,36.4078299109217,0.00011799674879999999
,,,,,,,,,,,,,100,3.802621161973787,0.00011799674879999999
,,,,,,,,,,,,,100,19.649356303506437,0.00011799674879999999
,,,,,,,,,,,,,100,14.99493060005069,0.00011799674879999999
,,,,,,,,,,,,,100,7.002636529973631,0.00011799674879999999
,,,,,,,,,,,,,100,1.3626834363731724,0.00011799674879999999
,,,,,,,,,,,,,100,3.2322575676774252,0.00011799674879999999
,,,,,,,,,,,,,100,0.08367399916326443,0.00011799674879999999
