Name,Number of Samples,Runtime [s],Time to Best Design [s],Die Area,Design Area,% Area Utilization,Maximum X Coordinate,Total Wire Length,Max Wire Length,Max Wire Location,Mean Wire Length,Median Wire Length,Concentrations,Concentration Error [%],Channel Volume [mL],Required Volume [mL]
caffeine,3,1069.802009820938,1069.7698397636414," 0 0 2550 1590
",1078200,34%,1740000,50.04482999999998,14.309909999999995,soln1,6.255603749999998,4.730865,3e-06,0.47822103242641295,0.0017920756223999993,0.0017920756223999993
,,,,,,,,,,,,,0.00016199999999999998,2.909518453336822,1.8436991999999999e-06,1.7418975049727987
,,,,,,,,,,,,,0.00016199999999999998,2.9006605884498278,1.8436991999999999e-06,1.7418975049727987
