Name,Number of Samples,Runtime [s],Time to Best Design [s],Die Area,Design Area,% Area Utilization,Maximum X Coordinate,Total Wire Length,Max Wire Length,Max Wire Location,Mean Wire Length,Median Wire Length,Concentrations,Concentration Error [%],Required Volume [mL]
seven_samples,7,2860.2855858802795,2848.5380353927612," 0 0 2550 1590
",300600,9%,2250000," 13852 um.
",12.567819999999998,connect6,6.6901009999999985,6.76991,100,53.48490344969806,2.9499187199999998e-05
,,,,,,,,,,,,,100,41.20038592400771,2.9499187199999998e-05
,,,,,,,,,,,,,100,38.40045607800912,2.9499187199999998e-05
,,,,,,,,,,,,,100,47.36958194739165,2.9499187199999998e-05
,,,,,,,,,,,,,100,1.6238957324779035,2.9499187199999998e-05
,,,,,,,,,,,,,100,63.616756572335134,2.9499187199999998e-05
,,,,,,,,,,,,,100,23.72331687446635,2.9499187199999998e-05
seven_samples,7,1868.8479452133179,1853.620049238205," 0 0 2550 1590
",300600,9%,3000000," 13852 um.
",12.567819999999998,connect6,6.6901009999999985,6.76991,100,16.687297533745944,2.9499187199999998e-05
,,,,,,,,,,,,,100,0.0572418011448407,2.9499187199999998e-05
,,,,,,,,,,,,,100,13.043929760878594,2.9499187199999998e-05
,,,,,,,,,,,,,100,2.8411061568221334,2.9499187199999998e-05
,,,,,,,,,,,,,100,1.3183618263672319,2.9499187199999998e-05
,,,,,,,,,,,,,100,3.698622973972463,2.9499187199999998e-05
,,,,,,,,,,,,,100,1.6352273327045357,2.9499187199999998e-05
seven_samples,7,1833.3338079452515,1819.7046098709106," 0 0 2550 1590
",318600,10%,2550000," 12652 um.
",12.795819999999999,connect6,6.390692,6.513910000000001,50,0.9015783039368669,5.8998374399999996e-05
,,,,,,,,,,,,,100,7.2116435802910885,0.00011799674879999999
,,,,,,,,,,,,,100,0.13018070325451642,0.00011799674879999999
,,,,,,,,,,,,,100,2.6466765661669203,0.00011799674879999999
,,,,,,,,,,,,,100,3.1537851288446337,0.00011799674879999999
,,,,,,,,,,,,,100,4.15069145376729,0.00011799674879999999
,,,,,,,,,,,,,100,2.158525903963135,0.00011799674879999999
seven_samples,7,1842.0546374320984,1827.2975301742554," 0 0 2550 1590
",846000,26%,2340000," 11572 um.
",13.47982,connect6,6.0038055,4.986865,9,9.394259157492613,0.0007768119296
,,,,,,,,,,,,,68,4.23238168811966,0.0036251223381333323
,,,,,,,,,,,,,42,12.229792169624373,0.005869245690311111
,,,,,,,,,,,,,93,7.021993417837493,0.008027056605866665
,,,,,,,,,,,,,237,7.058950813813339,0.011911116253866665
,,,,,,,,,,,,,187,5.75029965595908,0.016140425648355553
,,,,,,,,,,,,,138,6.787137426312839,0.020456047479466662
seven_samples,7,2085.560688972473,2073.2610306739807," 0 0 2550 1590
",1312200,41%,2100000," 9743 um.
",12.113909999999999,connect1,5.662528,4.848954999999999,5,2.487562180995031,0.0013156637491199999
,,,,,,,,,,,,,20,4.353810401695162,0.0052626549964799995
,,,,,,,,,,,,,81,1.9169705508643977,0.014998566739967998
,,,,,,,,,,,,,78,7.374348038812347,0.019998088986623995
,,,,,,,,,,,,,57,7.731715391745067,0.020524354486271996
,,,,,,,,,,,,,76,0.5348986666666722,0.021313752735743992
,,,,,,,,,,,,,223,0.8278439790338654,0.058678603210751995
