Name,Number of Samples,Runtime [s],Time to Best Design [s],Die Area,Design Area,% Area Utilization,Maximum X Coordinate,Total Wire Length,Max Wire Length,Max Wire Location,Mean Wire Length,Median Wire Length,Concentrations,Concentration Error [%],Channel Volume [mL],Required Volume [mL]
ketone,2,11.786863327026367,11.75440239906311," 0 0 2550 1590
",721800,25%,0,28.111640000000005,7.069910000000001,soln1,5.622328000000001,5.022090000000001,4.9999999999999996e-06,2.6598403999999882,0.0012942768383999998,0.0012942768383999998
,,,,,,,,,,,,,0.000195,0.06820102564101915,1.8436991999999999e-06,0.9085823405567999
